日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
備	12	5	形声 Phonetic	3	ビ、そな-える、そな-わる	つぶさ	bi	sona(eru), sona(waru)	be furnished with, be endowed with, possess; be among, be one of	be furnished with, be endowed with, possess; be among, be one of. furnish, provide, equip, install; have ready; prepare; possess, have; be endowed with; be armed with	5	15
省	9	4	形声 Phonetic	2	セイ、ショウ、かえり-みる、はぶ-く		sei, shoo	kaeri(miru), habu(ku)	ministry, department; province (in China)	look back; turn around, look back upon, review; examine oneself; take notice of. omit, eliminate; curtail, economize	3	10
失	5	4	象形 Pictographic	3	シツ、うしな-う		shitsu	ushina(u)	error; fault; disadvantage; loss; demerit	lose, miss (a chance)	5	2
足	7	1	象形 Pictographic	4	ソク、あし、た-りる、た-る、た-す	ス	soku	ashi, ta(riru), ta(ru), ta(su)	foot; leg; counter for pairs of footwear	foot; leg; paw; flipper, tentacles, arms; walk, step, pace, speed; footing; draft (of a ship); foot (of a mountain); trace; deficit, shortage. money. be sufficient, suffice; serve, answer, will do (for something); be worth, deserve; be satisfied; qualify. add to, add up; make up for; make good; supply, supplement	3	32
段	9	6	会意 Com. Ideographic	3	ダン	タン	dan	-	steps, stair, flight of stairs; column; paragraph; act, scene; case, question; grade, class, rank, level; degree, extent	-	15	0
常	11	5	形声 Phonetic	3	ジョウ、つね、とこ		joo	tsune, toko	normal conditions, regular course of events; one's habit	normal conditions, regular course of events; one's habit. ever-, endless	3	5
導	15	5	形声 Phonetic	2	ドウ、みちび-く		doo	michibi(ku)	leading	guide, lead, conduct, usher	1	4
規	11	5	会意 Com. Ideographic	3	キ	ぶんまわし、のり、ただ	ki	-	standard; measure	-	2	0
構	14	5	形声 Phonetic	3	コウ、かま-える、かま-う		koo	kama(eru), kama(u)	build; keep house; take a posture; assume an attitude; pose as; be ready for; feign, pretend; set up (camp)	build; keep house; take a posture; assume an attitude; pose as; be ready for; feign, pretend; set up (camp). mind, care about; pay attention to; interfere with; be hospitable; tease, molest; expel, banish	9	18
配	10	3	会意 Com. Ideographic	3	ハイ、くば-る		hai	kuba(ru)	distribute; spouse; exile; rationing	distribute; serve (food); allocate; keep (your eyes) on	4	4
限	9	5	会意 Com. Ideographic	3	ゲン、かぎ-る		gen	kagi(ru)	limit, restrict, confine	limit, restrict, confine	3	3
技	7	5	形声 Phonetic	2	ギ、わざ		gi	waza	art, craft; ability, skill, feat, performance	deed, act, work, art, trick, performance	6	6
財	10	5	形声 Phonetic	3	ザイ、[サイ]	たから	zai, [sai]	-	money, wealth, assets; property	-	4	0
伝	6	4	会意 Com. Ideographic	3	デン、つた-わる、つた-える、つた-う	テン	den	tsuta(waru), tsuta(eru), tsuta(u)	legend, tradition; life, biography; commentary; communicating	go along, walk along, follow. be transmitted, be circulated, be introduced into. report, tell, impart, transmit, propagate, teach, bequeath	6	13
退	9	5	会意 Com. Ideographic	3	タイ、しりぞ-く、しりぞ-ける	び	tai	shirizo(ku), shirizo(keru)	retreat, withdraw; retire, resign	retreat, withdraw; retire, resign. repel, drive away, expel; depose; keep away; reject, turn down	4	11
額	18	5	形声 Phonetic	2	ガク、ひたい	ぬか	gaku	hitai	tablet, plaque, framed picture; sum, quantity, amount, volume; denomination	forehead, brow	8	2
復	12	5	形声 Phonetic	2	フク		fuku	-	return to, revert to, be restored to, resume (one's duties); revenge; reward	-	6	0
席	10	4	会意 Com. Ideographic	3	セキ	し	seki	-	seat; mat; a place, room, occasion	-	5	0
右	5	1	会意 Com. Ideographic	5	ウ、ユウ、みぎ		u, yuu	migi	right, right hand	right, right hand	2	2
待	9	3	形声 Phonetic	4	タイ、ま-つ		tai	ma(tsu)	waiting	wait, wait for; expect, watch for; depend on; treat, deal with	1	7
歩	8	2	会意 Com. Ideographic	4	ホ、ブ、[フ]、ある-く、あゆ-む		ho, bu, [fu]	aru(ku), ayu(mu)	step, pace; foot soldier. rate, six feet square, tsubo; change of winning. pawn (in Japanese chess)	walk, hike, step	8	3
返	7	3	形声 Phonetic	3	ヘン、かえ-す、かえ-る		hen	kae(su), kae(ru)	answer	go back; return to former employer; (colors) fade. return, give back; repay; put back; overturn; requite (favors); take vengeance; turn around; answer; regurgitate	1	13
科	9	2	会意 Com. Ideographic	3	カ	しな、とが	ka	-	course, branch, department, faculty, school, college; arm (of defense); family (in biology)	-	8	0
声	7	2	会意 Com. Ideographic	3	セイ、[ショウ]、こえ、[こわ]		sei, [shoo]	koe, [kowa]	voice; tone; alarm, cry; (bird) song, chirp	voice; tone; alarm, cry; (bird) song, chirp	6	6
殺	10	4	会意 Com. Ideographic	3	サツ、[サイ]、[セツ]、ころ-す		satsu, [sai], [setsu]	koro(su)	kill, murder, butcher; waste (money); suppress (anger); hold (breath); put off, strike out	kill, murder, butcher; waste (money); suppress (anger); hold (breath); put off, strike out	8	8
頭	16	2	形声 Phonetic	3	トウ、ズ、[ト]、あたま、かしら	ジュウ、かみ、がみ	too, zu, [to]	atama, kashira	head, counter for large mammals	head; brain, mind, intellect; leader; top; head (of boil); idea; hair; point of view, consideration. leader, chief	2	13
追	9	3	会意 Com. Ideographic	3	ツイ、お-う		tsui	o(u)	drive away; chase; drive (cattle); follow, persue (pleasure)	drive away; chase; drive (cattle); follow, persue (pleasure)	5	5
建	9	4	会意 Com. Ideographic	4	ケン、[コン]、た-てる、た-つ		ken, [kon]	ta(teru), ta(tsu)	build, raise	stand, rise; rouse oneself; be built, be established; go up (smoke); burn out; depart; take flight; run high (waves); stick into; be worked out; be maintained; save (face); establish oneself, begin life; spread (rumors); shut (door); be active; open (markets); be excited; come (seasons); makes (a total of thirty); stand something up, set up, raise; put up; set on edge; prick up (one’s ears); build, erect; close (a door); establish; institute, enact; lay (plans); map out; set forth, lay down (a proposition); formulate; render (services), perform; look up to, respect; be loyal to; do justice to; circulate (rumors); have (an aim); establish (oneself), make (a success); support (oneself), make (an oath); sharpen, set (a saw); put up (a candidate); make (tea); save (face)	2	57
張	11	5	形声 Phonetic	2	チョウ、は-る		choo	ha(ru)	counter for bows and stringed instruments	put up (a tent); stretch, spread, string, tighten; cover, line; strain; square (elbows); give (a banquet); run (a store); stake (money); display; slap, box, spank; lay (flooring); insist on (one's own way); guard; run after (a girl); fill (with water). swell, be full; form (ice); be expensive; increase; be heavy; grow stiff; brace up	1	29
口	3	1	象形 Pictographic	4	コウ、ク、くち		koo, ku	kuchi	mouth	mouth, lips; speech, words; one's taste, stopper, plug; nozzle, orifice, slit, aperture; door, gate, entrance; route, ascent; employment, job; call (for a doctor); share; kind, lot, brand; beginning; rumor, opening (of a boil)	1	26
験	18	4	形声 Phonetic	4	ケン、[ゲン]	しるし	ken, [gen]	-	effect; testing. beneficial effect (of austerities)	-	3	0
比	4	5	会意 Com. Ideographic	2	ヒ、くら-べる		hi	kura(beru)	ratio; comparison; an equal, a match	compare, balance, contrast	4	3
質	15	5	会意 Com. Ideographic	4	シツ、シチ、[チ]	ただ	shitsu, shichi, [chi]	-	substance, matter, quality, temperament. hostage, pawn, pledge, hock	-	8	0
和	8	3	会意 Com. Ideographic	3	ワ、[オ]、やわ-らぐ、やわ-らげる、なご-む、なご-やか	カ、あ	wa, [o]	yawa(ragu), yawa(rageru), nago(mu), nago(yaka)	sum; peace, harmony, reconciliation, unity	soften, be reconciled; lessen; calm down. moderate, ease, alleviate, mitigate, relax; appease; dilute (wine); tone down (colors); comfort; pacify, quiet. be softened; get quiet. mellow, matured, refined, genial	5	21
象	12	4	象形 Pictographic	2	ショウ、ゾウ	に	shoo, zoo	-	image; shape; sign (of the times). elephant	-	4	2
好	6	4	会意 Com. Ideographic	3	コウ、この-む、す-く	よしみ、よ	koo	kono(mu), su(ku)	like, be fond of	like, be fond of. Love	2	3
想	13	3	形声 Phonetic	3	ソウ、[ソ]	おも	soo, [so]	-	idea, conception, thought	-	3	0
族	11	3	会意 Com. Ideographic	4	ゾク		zoku	-	family, relatives, clan, tribe, race	-	5	0
味	8	3	形声 Phonetic	4	ミ、あじ、あじ-わう		mi	aji, aji(wau)	taste, flavor, dash; touch, tinge; counter for foods and drinks	taste; appreciate, experience. flavor, aroma; zest; experience; tinge	6	8
乗	9	3	会意 Com. Ideographic	3	ジョウ、の-る、の-せる		joo	no(ru), no(seru)	power (in math); multiplication; record; vehicle; vehicle counter	ride, board, mount; get up on; spread (paints); be taken in; share in, join; be found in (a dictionary); feel like doing; be mentioned in; be in harmony with. place, put, lay, set; let (one) take part; impose on; record, mention	5	20
革	9	6	象形 Pictographic	2	カク、かわ		kaku	kawa	tanned leather	skin; hide; leather; fur, pelt; bark; peeling, husk, shell; film, cream	1	11
由	5	3	象形 Pictographic	3	ユ、ユウ、[ユイ]、よし	よ	yu, yuu, [yui]	yoshi	depend on	reason, cause, significance; means, way; effect; point; intent	1	8
去	5	3	会意 Com. Ideographic	4	キョ、コ、さ-る		kyo, ko	sa(ru)	leave, move away, quit; pass, elapse, be gone, be over; be distant from; remove, eliminate, get rid of; divorce	leave, move away, quit; pass, elapse, be gone, be over; be distant from; remove, eliminate, get rid of; divorce	12	12
急	9	3	形声 Phonetic	4	キュウ、いそ-ぐ		kyuu	iso(gu)	emergency; suddenness; danger; haste; steep	hurry, hasten	5	2
命	8	3	会意 Com. Ideographic	3	メイ、ミョウ、いのち		mei, myoo	inochi	command, decree; destiny, life,	life	4	1
館	16	3	形声 Phonetic	4	カン、やかた	たち、たて、だて	kan	yakata	mansion, large building, hall	mansion; temporary residence	3	2
白	5	1	象形 Pictographic	5	ハク、ビャク、しろ、[しら]、しろ-い		haku, byaku	shiro, [shira], shiro(i)	white	white, fair (skin); gray (hair); blank (paper); spotless; innocent. feigned ignorance	1	7
録	16	4	形声 Phonetic	2	ロク		roku	-	record	-	1	0
個	10	5	形声 Phonetic	2	コ	カ	ko	-	individual; article counter	-	2	0
宅	6	6	形声 Phonetic	3	タク		taku	-	home, house, residence; our home; my husband	-	5	0
字	6	1	会意 Com. Ideographic	4	ジ、あざ		ji	aza	character, letter, word, handwriting	section of a village	4	1
銀	14	3	形声 Phonetic	4	ギン		gin	-	silver	-	1	0
映	9	6	形声 Phonetic	4	エイ、うつ-る、うつ-す、は-える		ei	utsu(ru), utsu(su), ha(eru)	reflecting; projection	shine, be brilliant; look attractive; be reflected; match, harmonize, be becoming; be taken (a photo); copy, transcribe, duplicate, reproduce, trace; describe, picture, photograph	2	16
評	12	5	形声 Phonetic	2	ヒョウ		hyoo	-	criticism, comment	-	2	0
移	11	5	会意 Com. Ideographic	2	イ、うつ-る、うつ-す		i	utsu(ru), utsu(su)	move, change, shift, pass into, drift; soak in; be infected, catch (a cold); catch fire, spread	move, change, shift, pass into, drift; soak in; be infected, catch (a cold); catch fire, spread; transfer; pour into, divert(attention), give (a disease to someone)	10	14
仕	5	3	形声 Phonetic	4	シ、[ジ]、つか-える		shi, [ji]	tsuka(eru)	official; civil service	serve, work for	2	2
述	8	5	会意 Com. Ideographic	2	ジュツ、の-べる		jutsu	no(beru)	state, speak, relate	state, speak, recite, relate, mention	3	5
観	18	4	形声 Phonetic	3	カン	み	kan	-	look, appearance; spectacle; condition; view, outlook	-	6	0
差	10	4	形声 Phonetic	3	サ、さ-す		sa	sa(su)	difference, variation; discrepancy; margin; balance; remainder (in subtraction)	raise (the hands); stretch out( the hands in dancing); put up (an umbrella); carry (on the shoulder); build (a hut); stretch (a rope); graft (trees); carry (in the belt); lift up; offer. (the sun) shines; appear on the surface	6	12
登	12	3	会意 Com. Ideographic	3	トウ、ト、のぼ-る	の	too, to	nobo(ru)	rise, ascend, go up, climb; go to (the capital); add up to; be promoted; advance (in price); sail up; come up (on the agenda)	rise, ascend, go up, climb; go to (the capital); add up to; be promoted; advance (in price); sail up; come up (on the agenda)	10	10
授	11	5	形声 Phonetic	2	ジュ、さず-ける、さず-かる		ju	sazu(keru), sazu(karu)	give, grant	grant, confer, award, invest (with authority); impart, teach. be gifted with, be granted, be awarded, be accorded, be blessed with; be taught	2	12
左	5	1	会意 Com. Ideographic	5	サ、ひだり		sa	hidari	left; the following	left; the left; leftist	2	3
造	10	5	会意 Com. Ideographic	2	ゾウ、つく-る	な	zoo	tsuku(ru)	make, create, manufacture, prepare, draw up, write, compose; build; coin; cultivate; organize, establish; make up (a face), trim (a tree); fabricate; prepare food; commit (sin)	make, create, manufacture, prepare, draw up, write, compose; build; coin; cultivate; organize, establish; make up (a face), trim (a tree); fabricate; prepare food; commit (sin)	17	17
域	11	6	形声 Phonetic	2	イキ		iki	-	region; limits; stage, level	-	4	0
輪	15	4	形声 Phonetic	2	リン、わ		rin	wa	ring, circle; wheel; corolla; wheel counter	circle, ring, link, wheel, hoop, loop	5	6
境	14	5	形声 Phonetic	2	キョウ、[ケイ]、さかい		kyoo, [kei]	sakai	boundary; region; condition; stage	boundary, border, frontier; place	4	4
例	8	4	形声 Phonetic	3	レイ、たと-える		rei	tato(eru)	custom, usage, precedent; case, example, parallel, illustration	compare to, speak figuratively, illustrate	7	3
量	12	4	象形 Pictographic	2	リョウ、はか-る		ryoo	haka(ru)	quantity, amount, volume; magnanimity; a measure	measure, gauge, weigh; fathom, sound; compute, estimate	5	7
末	5	4	指事 Ideographic	3	マツ、バツ、すえ		matsu, batsu	sue	end; powder	end, close; tip, top; the future; posterity; youngest child	2	7
療	17	7	形声 Phonetic	2	リョウ		ryoo	-	heal, cure	-	2	0
土	3	1	象形 Pictographic	5	ド、ト、つち	ツ	do, to	tsuchi	earth, ground; Saturday; Turkey	earth, soil, ground	4	3
競	20	4	会意 Com. Ideographic	2	キョウ、ケイ、きそ-う、せ-る		kyoo, kei	kiso(u), se(ru)	emulate, compete with	emulate, compete with; compete, vie, bid; sell at auction	2	6
風	9	2	形声 Phonetic	4	フウ、[フ]、かぜ、[かざ]		fuu, [fu]	kaze, [kaza]	wind; air, look, appearance, bearing, mien, deportment; manners, custom; trend, tone, tendency; way, fashion, manner; style, type; disposition, turn of mind; kind; vein; state, condition	wind, storm, breeze, draft, current of air; a cold	23	6
然	12	4	会意 Com. Ideographic	3	ゼン、ネン	しか	zen, nen	-	to decree	-	1	0
十	2	1	指事 Ideographic	5	ジュウ、ジッ、とお、と		juu, jiQ	too, to	ten	ten	1	1
飛	9	4	象形 Pictographic	3	ヒ、と-ぶ、と-ばす		hi	to(bu), to(basu)	fly; skip (pages)	fly; skip (pages). fly (a kite); let fly; blow away; scatter; splash; drive fast; skip over, omit; issue, send out	2	12
商	11	3	会意 Com. Ideographic	3	ショウ、あきな-う	あきんど	shoo	akina(u)	trade, merchant, quotient	sell, handle, trade in	3	3
課	15	4	形声 Phonetic	2	カ		ka	-	lesson; section, department; allotment, division	-	5	0
注	8	3	形声 Phonetic	4	チュウ、そそ-ぐ	つ	chuu	soso(gu)	notes, comment; N.B.	pour into, pour on, irrigate, sprinkle; shed (tears). (rain) falls; flow into; pay attention to, concentrate on	3	9
